Palabra,Largo de la Palabra,Tiempo A[s],Tiempo B[s],Tiempo A[ms],Tiempo B[ms]
caacaabaacccbccbaaccccbbbbacbccaababcaacacaccbabccabccacbcbbbbacbaa,67,0.014837000,0.000439000,14.837,0.439
cbabcbccbcbabbccacababbbbbcbcabacbbcaaaabcaccaacbbabcaacbccaabbbabbbbcccbabbabaacccbacccbacbabcabcbcaababbbbccccabaacbcbccacbbabcbaacbbaaacabbcaaacccabcbbbabbbbcacccbabcabcaaaccabcccbbaaaacabcccacccaacccbbabaaacaacabaabbabbacbabaaaabccbcbacaaabcacbacabccaacaaacaccabcccaabbccccabcbcacabcacacccbcaccacbacacabcbbbaaaabcbcaccaabcaacbabcaaccaacaccbacbacbcacaaaccabcaaaccbcbacbaaaaaccaabacacabcacaabaacbabccbbbbacccabbc,414,3.289693000,0.020794000,3289.693,20.794
bbabcbaac,9,0.000058000,0.000019000,0.058,0.019
bbcacbbaccacaabcbbabbcccccbcaacacbacaacbbbcaccacccbacbbccabb,60,0.010712000,0.000357000,10.712,0.357
aaccacbcaabaabacbcccbcccbbcbaaababccbcabbbabcaaccaaabcaacaccbbbcaabbbacabcbaabbaabaabcbbabacaccabbacabccacbaaaccbbbcaaaabcccabccccbaccacbaaacacaaaacccbabcbccabaccaccccbccbbacbaacaccbcbaaccbabcbbaabbcbcbaabccabacbbbbabcabbabaababbbbabcccbaccaababbcbbbcacbcaabbbbbbabbcbccccaacacbacbcaaabbaccaacbbcaabbabccabbcbcaaacabbccaccaaacbcaabaca,334,1.683609000,0.014183000,1683.609,14.183
ccaaccaacabcbcacbacaababcabbcbbabbbbbabbcacaabcaacacabbacacaacbbaccabcacbccaabcbacabcbaccacccacaaabcbaaccbaacababacbabacbbbcaacccabccabbcbccccaabcabaccbbacacaccabaabbabbbaaaaabbaabaaacbbacbbabbababaccbacacaacbcbccbabaabbaacbbbcaabcbcbabaaccaaacbaaaacaacabacacccaccacbbbcaccaaabbbccbaacacccaacbcbbbbcacabaccacbcaabbabaabaaacabbbbbacccbabacabbcaacaaaccccbacbcbcaabccacababaccabbaabcbccbbbaaaaccaaabcccbacccacbcbacacbacbbbbb,421,3.420498000,0.023173000,3420.498,23.173
cababbababbccbacbacaabbcbcbbcaabbbbaccbaabbbcbbcacacbcabbccccbaaaaaaababbacacacbcbacbacbcaabbcccacbacabbaabaccabbcaabccabccacabbcaaacbbbccaccbaacacccccbcabaccbbaabcaaccbbaaaacbcacbbcbbcbabcaaccaaabaacbacacbababcbaaccacbcbacbaabbbababcbbcabccaaacbabbccabccaababbcbacbbccabbbabcbbbaaabaacababbabbccbcaabacccccbcbcbcbacacbbccacacccabbcbabbccacccccccacabaacaaaabaacacbacacbcbbcbcacbaabacbacbacaccbbbabcacabcacbaacccbccacbbaacbccaaacabacacbbcbcab,441,4.018016000,0.023822000,4018.016,23.822
bcacacbaaabbcacabbcbccbacbacaabbbbcaaabbccccacbbababbcbbbbcabcbccbcbcbaacbccbcbccccccabbbaccbaaaccbacbacbbcbcabcacaacabbbcacabbabaccccaababcaaabccabcabbcaabccccaacbccbbababaaacaccaabbabbaaaaaabaccaaaabbaabaaacabcaacaaacbabcaaccbcbacaababccbacbaccbbaccbabcacbaccaaacbabaccbccabcbaca,281,0.932638000,0.007673000,932.638,7.673
ababcbbabbbcaccbbcbabbbacccacaaabcbababcacbbaabaabcacbaaabcbcbccbaacabbcbbccbbcbcabaaccbcbbcaaabccbbcbcabcaacbacabbcccabbcababacaccccbacbcbaccabaaccbabcacabaaabcbbccaacbababcbbbccabbbacabcccbaccaaaabccabbaaccbbcabacaaccabbcaacbabbcacaccaaabaaabccacbabc,252,0.687926000,0.005896000,687.926,5.896
abbaacababcccacbbccbbccabaccaccbacaaacbcabcbcacabcaabcbbacbaaabacbcabbcacacacababaccaccabaccbabcabacbccbcababcaacaacbcbacabaacabcbabcabacbbbbaaaccabbacaaccabacabacaaaaaaabcbbcccbaabcbaaabcbacbbabacaabaaaaaacaababbbbccaaabcaaaacbbbababcbabcccabbacacbccbbaaaaaaaccacaccbccbabbbabccacbcbccccccbccbcacacacbbacbbcbcabaabcacaccaccbcbbcacccbaccbabbcabaccbabaaacbaaababbaacbcbcaabaabccabcacbacabaccbccacbabcabbcbbbcabbabcaaabbaccbacaacaccbaaaaabababcabaacacaba,452,4.166097000,0.026072000,4166.097,26.072
baccacbbaaaaaaaaabaacccaccabcccabaacabababbacaccbbbcbaaccabbbabcbbbbbbbcaaccabcaccbbccaacbabcccccabbcbccbbaabacbabbbacbabacacbccabcabbbaabbaacbacabcbaacbbabbacabaccbcbbcccaccbbbccaacbbccbbbbcbcbcbbaacccbaabaaacbacacaccacccccabaacbbcbabcabcaaacaccccacbcbcccacacbabcbcabccbabbacacbacbcacaacbcbbbacccaaaabcabbbbbccabbccabcccacbcaaacacbaabaccbcbcaaaabbabaccaabbabaacaacccbbabbaabbcccbcbbbbbbaaccaaaaaaccaccabbcbbaaccbcbaaaababbcaacbabbabccbbbbcbbbbacbacb,450,4.110126000,0.025795000,4110.126,25.795
ababbbaabacbbccaaaacaaccbccbabbabccaccbbacbbcaacaacbbbcbacabacaaabacbaaacabcbaababbbccaccbaaccbaacbccbcbbccbbaacacbbacbbbccacacaaccaababbcaccacccaccbacccabbbbaccbbacabcbbcacaaaccbabccbabbccaccbcbcbbbccacbbcaaacbccbacabababbabaabbbcabacbaaabacbbabcaccbacbaabcaaaaabbcabccacbabbabbcbcaccbcbaabbbabbcaabaccacabbbcabbcaabbababacaccccabcbbcbbacbbaacbccbbabaccbacacabcaacccbbababbcabaaaaaaaacccaabaabaccbaabacaabbcbcaababbbccaabcabb,426,3.395524000,0.022024000,3395.524,22.024
babbbaabcabaabbacabaababcaacbbaaaabcbbaaccaaacabccbbabcacacabccacabcbcacaacaabccbabaacacccbbabbcaccccbbcbbcbcbccbbbbbbcaacbbccbaccbb,132,0.099437000,0.001661000,99.437,1.661
bcabccacacaaaabbcaabccbaccbccccaacaaaaa,39,0.002537000,0.000161000,2.537,0.161
ababbacbbaacbccccbcbbabccccbbcaaabcbbaabbbbbaacbcccbcbcaacabbbcbbabbcbcaaacabccaacbaccaaaabacbcabacaaccccabcbaabccccabaabcaacbcabcbaaaaacabcbbbabccccbcbcbabbcbbababcbacabbcaacccbccbcaccbbbbacacbaccbabcbaaccaaacaabcbacabbbaacbccababaabcaccbaaccbabbbaaaaccccabaccaaccbcacabaccaaacbcaabab,285,0.986780000,0.009598000,986.780,9.598
cbbbcbccccabbcbbaacbcabcaaccbbcaccabbcabababaaacabbaaccbcaabaaabbbcabccaacaaabcbbbbcbcbccaababbcaaacacacccabcbbacbcababcaccabccacbbbacabccbbbcbaacccbcbacbbcaacabbabbccacabaccbbbcbcbcccccccbcbccbabcbacccbcccbbabcbcababbbcaccbbaaabbbbcbabcabcccccbacccaccababbaaaaacbbacaabacccaccacaabbcbcccabbbbabbccbbabcbabbaaabbbcbbbaabccacbcbaaabbcaabcbbcccbbcaacbbacbabaccaaaaacaabcbbbaabbbccacbacbcbcabbbabacabbccaabbccbaacbcbbaacabbcbacbcaacbbcbbccabbabbcabcacbbccacbcaaaabaaccbacbbcbacccabbbccabbbaccbcacabccbb,499,6.229284000,0.031999000,6229.284,31.999
cacabbabbcacacabcaaccbacabcbbcccabbbabaaabaabaabacbbbcbbacbacacbabcaabaccbccbacacaaaacbbacaabcaaaccababbbccccaaacbbbccaacbaacbacacaaaababbccaacbcccbabccabaabbbcabbaaaccaaccccbacbcbbaabaabbcabbabaaacaabaaaabacbcbabccbbabcccbccccbcaacababcacacaaaabbcbcbbaaaabacaabaabbb,267,0.804593000,0.007050000,804.593,7.050
bcaaacabacbbcccbbbbbcbcbbaacbacbaabcccaccccbcccbbbacbbbcbbbcaaaccbabaaaacbbbccbaabcaccacacbbaacccbbaaccbccbcbabbbaaabbacbbbccabcccbbccacabbaccaabccaacccbccabbaacabaccaccacbcabccbcccaaacccaaaacacaaaccbbabccabcccbbabcccbabacbbccbacbababacaababcbaabbbbbcababcbbccaacaababbbccbaccaacaacbabbbbbccccbabcaaccbbcbbbccaacacbcbaacaabacbbcaabcbaaabbcabaaccbbccaaccaccaaccbcbbabcbacabaaaabbcbabcacbcabccbacccaacbcbaccaaabaccc,413,3.280867000,0.025752000,3280.867,25.752
caaaabbacbaacabccabaccababcaacbacaabbcbcaacbacaaccacccaacaacaaabbbcbaacbccccacacbccbbbabcabacccbcabcaaabcbbbbaaaaaacbcccbabbcacabbaabaacbbabccbbccabcbbcabbacccabccbccacacbcacbbcbcccbcbbbabbccaabaccabcabbacabbabbcbaccaccbcbccbabbbacaccbabbbcabaacbaccacbaaccbccabccacccbbbbbaacbbbccacacababcacbcabbcaacbbbcbbbbbaacabccbaabbbaabacacababaccbacaaabbcacabcabacacabbacbaaccabbababaabcccaacbbbaabcbcabca,395,2.902757000,0.019518000,2902.757,19.518
cbabbcbacacccaabcaaaacbabbbbaccccabbbcbacbbcbcabcabbabbcbacbbacacaaabcbaabbcabbcbcbbabcaabccbaacbccccaabcaaccbcabbabccbccbbcabcbcabbcbbaaacacaaaaabaccacbabcabbccacbccccaaacac,174,0.240787000,0.003435000,240.787,3.435
cccbbbaabbaaaacbccbacccbccbcbbacabcabbccaca,43,0.003388000,0.000190000,3.388,0.190
bbaccacabbcaabacbbaabbaaabbbcbbaabaaaabbcaabaaacaacbbaccaba,59,0.008427000,0.000349000,8.427,0.349
baabaabcccbbaaaacbaaabcabaacbbaacacaacccaacbbababbaabcbbcbcacaabcababaccbccacbaaccabcabbabbcccbcccbbacbbaccbcaaaabbbbaccccbccaacbcabaabcbacccabaaaabccccccabcccccbbbbbcbcbcbcabbaabcccacbcabaacabbaabacbcacccbabbbcbcbcba,217,0.442792000,0.005593000,442.792,5.593
bbcabcaaaccbcabaabbbbccbbcacababba,34,0.002359000,0.000131000,2.359,0.131
bcabcbcbccbcacaccaacabcbaacacbbcbaabbaccaacaabbbccacaaacbbbaabccccbaaabbaabcabbbcbbc,84,0.025502000,0.000689000,25.502,0.689
aabbcbcbbaacaacbbcaacacaaabbababaaccbcccbbbaccaacbaacabbabcaccabacbaabaabbabcaabccacabaabbcbabbaaaaaaccbacbcccacbcbccaacbbbcaaabbaaaabcccbabcbabbaabcbaaccbabccaaacabcbcbbbccaacbbcbbabccbabaacbccacbababcbbbccacbcacbacaaaaacbbabbaabbccacaaacbccbbccbcccbcbabcacbcbbabaabbabcbcaccaabbccacbbbabbbbbcbaabaaaccabcabbbaacbbc,316,1.398965000,0.013567000,1398.965,13.567
cbacacbcababcaabccabcaacccbbaacabcbcccbcbaccbcbaacaabccaabbaccacbcbccacbcaabbbcaacacbabbabbcaacccabbaaaabcccccacccbabacccbabbcbccccaabcabcbabbbaabaabbcaaacaccbabbcbbbabbcbcccccbbacccacbcaccccbbbbcacaabacbccabbbabbcbaaaaacbcabcccaccbccbcbccbcccacbcbcccbbaaacccabcbbabb,267,0.847037000,0.006750000,847.037,6.750
acacbcabaacccbcabbbbabbcbbbaababaccabacbacbaababbbcacbbbcabcbaccabbaacbcbaaaaaaccabcaacaabaacacacabcaacbbcbcbcbbbbacbcabbabbabbabbaccccccccacabcbacacbbcbcabaaaccccbcbacbbbcaaababcaabaaacbcccaccccbabaccbababbaaacbcccbaaacabccabcaaabbaacabcabcabbbcacccaacbccabaacaccbbacbabaacbcbcaaacaabccbbacacbbc,296,1.215237000,0.010528000,1215.237,10.528
baaccbbacabaaacaabbbbabcaaaaaccacccccaaaabacacbccbcaabcaaccbcabcbccbcccabcaacbcabaccbaccaccccccbaaccabbaabccbbbcacbccaaccbbbabac,128,0.093638000,0.001564000,93.638,1.564
caabbaabacccaaaabaabcbbaaaabcaabaaccbcccacaabbbcaacbaccbcacbbccbabacaccabccaccaaacbacbcbaacbaaaabcbbbbbccbcacaacaacbccbabbacabbaaccccbbbcccaacabaccbbabcccccacbacbcabbbccabacbaccacaacaccbbbbbbacabaaabaccaccababbccbaaabccaaccbbabcbbababbbccbaccccabccaabccbbbacaaaaacccccbaaaabbabaca,280,0.997881000,0.009856000,997.881,9.856
abcabcbcbabcbaccaacccbabcabcacbbabbbbaabbaaaaccbaacaaacaaaaabcbacbabbcababaaaacaccbacacacbaacaacbbcacababccbbbcccccbbcbbbbccabcbbbabcbcccbcbcaabccbaccacbacbbbaabba,163,0.195069000,0.002951000,195.069,2.951
ccbbcacccaacbacabcaaaccbcabbbababbbcccabbcbccaacbccaabcbcccacbaaaacccacbc,73,0.018152000,0.000536000,18.152,0.536
aabbcbcacbabbbaaababaaaccbbbbbcabcaabcbabcacabcbcaaabcbaacbaccbabaaccbbcabccaacaabaaabaaacbcbbabcbcabcabbcabbccbacaccccbbba,123,0.089766000,0.002544000,89.766,2.544
bcbbccbacaabacbcbbbcaacacacabaaabcaccacacbc,43,0.006150000,0.000346000,6.150,0.346
aaabcaabaacbaacbacbabaaaabccbbccaacbcbabcaaaacabbbabcacbabccababbaacbbbcbcbbabcaaacaaaaaaaacccccbbacaaaaaaaaabbbacacccbbcaabababcccbbbccaaabacaabccabbbcabcccbccccaabcabbaa,171,0.244576000,0.003662000,244.576,3.662
cabccacbaaccabbbccaaaccabcabcbbbcbccbaacbabaabbcbcacbbbcaacbcabcbcccbcacbaaacacaaaaaacaaccabccacbbccbacbabbbcbcaacccababcbbccbccaacacbbccbbbbbcbaabcabcbbcacbbcababacbbbbc,170,0.219725000,0.002754000,219.725,2.754
aacccbaabacacbbaaaaacabcbcaaabcbcaaacabbcbbbbcacbaaab,53,0.008569000,0.000416000,8.569,0.416
bccacbbcccbbbbabcbbacabcccccccabbabbacbbacaabbbabbacabaabaacacacabcabcaccbacbbaaccbbcaaccbbcaccacabcacacbbcbbaaccbabbbbccaccbcbacbbaacbbbababcaacaaccacaccbcaabcabcbbbabccccbccaccbbcabaacacbbbbcaabaabbbbabcaabcabcbbacaababacbcbaaaabbbabacabccccbabbcaaaabacbacbbbabaabbcaabcbacabaabaaccccbaccabccbabccbcacacbbbbaabacbacac,319,1.467031000,0.012591000,1467.031,12.591
abbccbbbcbcacccacacbbcacaaababcabcbbcabacbabbacabcbcacccabacbacccccaaaabaabbacaccccbbcaaccabccaabcbbbcabababcbcacacacbccabbcbbcabbbcbbcaacaacacaccaabcabacbbcbbcaccccbbbcccbbbaabcbbbbbcabcbacabbcccccacacaaaaacbabcabacaccabbaaaacabbcbbbaabcabbcabbacabbabcaaabcaaaccaaaccabcbabbbbbcabacbbabbbcbbabaccabbcacacbbccccaccbacbbcaaacccbbbaacababacaabcaccabaacabaabacabbabcaabcaacaababacbccaabcbbbaccbcbacbcbaabbcbabbcbcbcabbcabbaccbcbaccbbaaabbaacbbbcacabbacbcbbbb,455,4.522849000,0.029731000,4522.849,29.731
cacabbacbcabcabbaccbbabbcbbbabacaccbbcbcbbabbcccbcabcaaaacababcaaaaaaabcacbacbbaccbabcbaacabbcaaccacabbbacbbbabaacaaacbaacacaacaaabcbcccc,137,0.110197000,0.002082000,110.197,2.082
aaaabbbabbccacccaaacaccccbbaaaaaaaabbcbabcaacccacbccaccabaaaaaccbcbabbcabccacbcbbaaaaabbacccabcccbbbaccacbaaaaaccaaacabaacbabaacbcaacbcbabbaccbcabbbabcbbbacccaacbbcbbccbbbcbabcbbaccacabcabbbccbbccbcbbaccbbacbaaaaabbaaaaaaaaacabbaabbcacbbaaaaccbbbcaacbbabcbbcacbccbacabcbbcabaabaabcbabaacababbccbccbbacaaaccbbacabbacbbbcacaacabbbabaaababcaa,339,1.815731000,0.014430000,1815.731,14.430
acccbacaccaabbcaacbbbaaaccbcacaacbabccacbbcbcaacccccbabcbabaacbaacacbbcbbcabcbcabababacbaaabcabaaccabaccbbcabbbaccabbbaaacaaacbbbbcbbccaacbbcbbaaabbbabcbaaaaaabaccbbccbcaacbcccabbaaccbcaacaaccccccaaacbbcbabacacaccbaaabcbcbaabbcabcabaabbbbcabcaaccaacccbacbbacbabbbcccbabcbaacabaaacbaaacaccababcbcbcbbcbbbcccbbbcaccbcaaaaaaccabaaaccaaaccccbbacabcccccbbbcaaacbcaabbbbabccababbcaccbbbcaaabaccacbabacbbacccbacbaccbabcbacabcbabaabbcacccabccaccbbbcaacbbcbabbabbacabccaabcbabaaabacbababacbcaaababcaacab,494,5.693884000,0.035603000,5693.884,35.603
aacabbcbbccabbacaccbcbbbccabbaacacbcabcabcbaaccbcbaccaacaabaabaabacbaaacaababbbaccacbabbbbcccabbabccaabcbcbbaacaacccaabbaaacccacaaaaacbabbcaababccabaaabaacccbcaababccbabccbbbbbbcbcbacbaacbabcabcbacacbcaacbaccbaabbaaacbcabaacacbbbabbacacabaaacacbabbabcccbbabccacbbbccbacccabbbccbcbbcabbbbcbabbbbababcbbacabaaacccacbacbbabbcbaabbacabccabbaaaaacaccaacabbccaabaaabacabcacabaaabacaaaacaacabbbacbcbabbbccbbaaabbcbabacacbccabbbabcbbaabbcccacaaaaaaccccbbcbcbaacacaabcccaacccbacabacbab,476,5.142802000,0.029502000,5142.802,29.502
bcccbccaaabbbbcaabcaababccaabbaababaabbaaccacaabaaabccccacccaaabbcccbcccbaabcbcccbaca,85,0.029739000,0.000751000,29.739,0.751
abccbcabcbbcbbccaabbbcbacbababbabcbacbaaaacbccccacccccccbcaccacabbaabcaabaabcbbbaabababccbcbaaccbacccccbaccacbbaaacbbbcabcbcccacbbaccaabaccaccbaaccbaabcbbbabcbcbaacbbbacbcabbccbbbbbbabacbbccbabcababcacbbaaacbcabbaaaaccacaaabbbaaabcbbaabbaccccbacaccbbbaaaababaaccbaaacccbaabaccbbacaccacabacaaabcabccbaaaaaaababaabbcacabaaababcbbbcaacabcabccaaaccbcabbbbaaaccaccbbcbcaaaabcaacbbbbbcabcbccabaaabaacccbbbaacbacccbcccbbaabbcbbbbbcaacabbaacacabbbabacacccac,449,4.301022000,0.025992000,4301.022,25.992
bcbabcbcaacacbcaabbccacbbbcbccccbbcaababbccaaacacabcccbacaabcbbabcabcacbaacccbccbbccacaacacacabbccaaacaacacaaccbbabccbccbaaaacbaabaccaabbaaaccccbbaccccbaaccbabcbbbccbbccacabbaccbbbbbbbccacccccbaccbbbbbbbbbbabbcbbcabbacbbbaaccaaacaaacacbccbaabbaaaacaacaacbccbbcbabacaabcabcacaaacabbaabacbababcbccaacbcbbacbcacccbaccbbcaaabbbacbbbbbccbbbbbcbcbcbbcaac,348,1.869318000,0.013999000,1869.318,13.999
aaaababccbbaabcacacbababcbbccbacbccaaabacacbacccaaaccabbaaccaabaabccccabccaaacbabbcbaaaacbbcbbbcaabaaabbacbbabcbccaabacbcbcccbbcbcbccbcaaaccbbbbaa,146,0.129084000,0.002614000,129.084,2.614
cbcabbbbaacaabacacbbccbcbccbacaaacbbacccbaabcabbbbbcacbcaaaaabaacabcbaaacbbcbcbbaaaaabababbaacaacabcaccbacccbaccababababccbcaababaaccaaabcacbabcabcbbababcabbacaacbbcbcbabbbbcacbcbaacacbaaccacbbaaaaacccabacbacaabcbccbccbbabcbbbbbbaccccacccacabbaabccacabbccaabcacaaacabaccaacaaabbcaaacbbbcaacbacaabcbbaacacaab,307,1.280627000,0.009533000,1280.627,9.533
ccacaabbbbccbbcaaacbcacaabcaacccabcaaabcabcccbbccabcccabacabbbbbccbbbbacaaacbbbbcacabbbcaabaabcaaabbaababbaacbbccabbaabaabbcbcccbcacbacbcaabaabbbcccabcaabaccbbaccbaabaabcabcbbbaaaacaaaccacabccababcccbbbcbbcbabbbcaabacacbcabcacbbccaabbcaaabcccaacbabbabaaabcaaacabcaababcbbccaaabbbcbbcbaabaccbabcbccbacacaacbbbacbaacbabbbacacacaccbccacaacbbccbabcaacababcccaccaacaaaacbcacacbbcaccacacbcccbbbbabaacabacaababcacccaacccacbccbacbaaaccbcccaabacacabbacccccacccccccababa,460,4.508518000,0.029629000,4508.518,29.629
bbcabaabbabaccbcaacbbcbaabacbcccabaabcaaaaacbabbbacbacacabbbcabcbcbaaccaccbacccccacbbbabbcbcbbaaabba,100,0.047749000,0.000968000,47.749,0.968
ccbcabbcbaacbabaaccacbaacaabcbbabbacabaaabcaaccbabcccccbaaccbbcabbcaaccbcacabbcacbabbccaccacbbbaaacbbbaabccacbbbcaaaccaabbabcacabbcccbaababaabaabbccaabbacbbcaccacac,164,0.187576000,0.002517000,187.576,2.517
cbcbacbbacacbbacbaccabcbabcbbacaccacbababcaaaaaabccbbbbacbbaaaaccabcbaacabbaabacbcccaaccbbaccbbcbccbaacbaaaccacabacabbaacccabccccaaaabcbbabcbcbcaaaccbcabcbcacaaaaacacccbaacbababcca,180,0.249605000,0.003779000,249.605,3.779
cbbabacbabcbbbaabccaaaaccaacccbbcccbcbbcbbababacbaacbcbcccbabbaaaaabbcbbabbaaaaababccbbbbaaacacbbcacccacacbcccabccabcccbbccbaacbaababcbccbcabbcbbbbacabcbbccaccaacbcacbcbccaabcccbcbbbbcacabaacccbabcbbabbaaaaaaaaaabcbcbabbbbbcaabcbabaacccbaaabbbaacabccbbccbabaaaaababbccaacbabccbbccccaabcacbcacbabbbbcbbccbcbccacabcbccbbaabcaaaacbbbcaccbaccababcbacaaaaccccbcacbbaaaacbcacbbcbccacabcccccbbaabbcaaabbbbcbccaccccbcccaaacacaccccccaabaabbabcaaccbbbccacbbcacacaabaabba,460,4.448417000,0.025449000,4448.417,25.449
bbcacabbababcbcaaababbbaaaabcbcaaaabbbcacacacbbabcbbcccbcccbcbcacacbcbcabcbbababacabbccbbacccbbcbaacbbccabcbcabbbaccaabbbcbcbcbcaaabcabcbaababbccaacccacbbccbbccacccaaacbaabacbabbcacbbcabbbccbbaaccbacbcaabcbbacbabbbcacacbcbaaabcaccaacaccabcbbaacccabaaaacbaccbacacbcbaaaabacbbbabcacbbbacabcacbcaacabccbcacbbaaababacabcbb,318,1.373004000,0.012036000,1373.004,12.036
babaaccbbcbcabccccacbbcaabccabcaabbbacccacbbabacbbbbbcbbcbaabaacbbcaaccaaaaaacaaaaabcacbacaccababccbc,101,0.045699000,0.001123000,45.699,1.123
accccaaacabcbcabccccbabaaaccbacaaccabcabbcbbbababacbabaabcccbaabbbcaabaaabacbacaccbbbaaacccababcbbbcbbcbaabbccccacaaacabbaacaabbccaccaaacacccbcabcacccbaccabcccabccbbcccbbaaabaccbbabbccccccbcabcccaacbaaccaabcbabcacaabaabbbccacaaabaccacccababbbcacbaabcaccacabacccaabaaabccaaabaabcbbabcabbaabacbcbcbcbbabbbccaaacabaaa,314,1.336454000,0.012951000,1336.454,12.951
ccccabacbbbbaabbcaacbbccababbbaabbacacbbacccccabbcabcaaccacccccbaacbbccbabccbcaabcbcacacacbbaabcacbabcbcbcaccbaaaaccacbcbbabaabcbcacbccccccabcaaccbcaabbccaacbbbbbbcbbcbcacabbbcbbbccbaabcbaccabcbbbaccaaacccaccbbacabcaabccbabcacabaaccacaaaaccccbbcbbcbababcbbccbcabcbbbabccaacbcbcbbbcbccbabaaaacabaacbaccbaabacacbabacbcacccaabcaccbabbbcabaacbbaacabbacaccbcbbaccbccaabbbbbcbacbbcaabbabaababcccbbaacabbbacbcacabccbcacbabbabcabaaabacccccaababbcccbacccbb,447,4.227112000,0.025699000,4227.112,25.699
bbcbbbaaccbacabbcbbcacbccccbcaaacccacbbacccbccaacccccabcabbcccccbabcababcabcababaaaabacbccabaaacacbcaacaabaabaaaaabaacabcbbbcbbbbbbbbaccaaacacbabbacbbacbbccabccbbbccbcacbaccaccbbbbaccbaabaaabccaccaccaaacaabbaaacbcacccbbbacbabcbbbaaacabcacababccbaabacbcacbcacbaaccaccabbcbaaaabcaacabcbbacbaaaccaaababcbaacacacbcbbbacbbbabbaabacccaacccaacacbacbaccaacaccabacbcabbccbaaccabaaaaccccabbabbbcaaacbbaaaacabcababbbbcbbcbaabccabaabbcbbccbccabccaabcaabc,442,4.135893000,0.028838000,4135.893,28.838
cbbbccaacacaacaababaaccaacabcabacacabcbcbcabccaaccccaabcaaacaccaabcabaabcccabbbaabcbbabbbbcbcbbcacaacbbaababcaaaaccacabbbcaacaccbccccbaabbcacbbaabbaacacbbacababcaacaacbccabaabbcccbabcabaccbbaccbbbacabbbcaccbcacaaccccaabaaabbabcbabababbbacbbbbbbcacabcccccbacbcbabcbcaacacccacacbacccaaaccbacbabccccbcbaaccaccbbacabaaabbccacbaccbcbacbccbbacccaaccabbbabaacaabcccbaccbbacbabcaccabacacccbacbabbabbbbacacaccaccbcaaacccccbbacbbaaaaacaabacabbbcbaacbaabbcbabacabcacaaaccacccbacbbaababbbbcaca,481,5.208380000,0.029990000,5208.380,29.990
cacbbcccbccabcbbbcaacabcaacabcbaccacccabacbccabcbbacacaaacbcacbacbaacacaaacbbacbcccaccbabbbcaaabbbccbaabacbaaaccabbabaaccccabcabbbbcbbcacaccaccbbcabaabcaaaabccbcaccabacbbbbcaababaccbbaccbcaabbaabcaaaabaabaaaacabbcababaabbbbccaabaabacbacacaaa,241,0.601793000,0.005327000,601.793,5.327
aabcccccccabcabbababccaacacccbaccccacbaabacaaacababbabbbbcbcacaaabcabcaccabacccbababcaccabcccaccacaccabacbcbcaccaacaabbbcaaacaaaccaccbaaccabbbbcaabcbbcabaaabacbacbacbacaccbbcccabccacccbcbaccbcbabcbbbaccbaccbbacccababaacbbcbbbbaac,229,0.511153000,0.004918000,511.153,4.918
bcbcbbaccabaabaacabaaabcbccbbbaaabccabcbabccbcababaacbabababbabbcbcaacabbcbbcabaccbbbcbcbcbbcccbcbbcbcbcaaccabbaacbbabaaaacaaabbaccabbcbcaaccbbbbbbcabbcccacccbaabbabacabcbcbbcbcaaacaaaacaaacaccbcbaacbbcbbcacbaabcccbccccbbcccbbbbabbbccabcccbcbaabccccbbaccaccbaabcccaacbccaabbbacaaaacaacaabccccacbaabbaabaabbcbbcccbcacccccacbbcccbabacbccccbabbaacbabbbbcbabcaccbbaccccacbcabcbcaacbaaacbcbbbcabcabbacaaaacbcaacbaacbbca,414,3.291706000,0.024617000,3291.706,24.617
baaacbbacccaacaa,16,0.000257000,0.000039000,0.257,0.039
bbaabbbaaacaaacbcbccabbcaacaabbcbbaaabacaabcabcabcababcabcacabbabcbbababbbaccaabacccaccccbbbababcacaacbbccabbbcbcacbacbaabccbaabbbcbcaccccaaababaabbcbcbbbbbbbaabcbaacbacabbccabccbbccbabccacacbcbbccbbcbcccabbacbcaacbbaccbaaacabcaaaaacccabbbcacabacbaababacaccbbccccbcacbcabcaaaaacaabccbbccbaccaaaaaababbbbbbababbababbabccccaacbaaccbbabccbccabcaacabaccbcccbccbbaaaaabcaccaacbbaaaaccacbcbbacbab,390,2.987018000,0.018619000,2987.018,18.619
bcbaabbbcbbcccbccabacacbbcbabcaabaaaabaaaabbacbaacbbaabaaabbcaacbbbcaabcbbcaabacaccbccaacbaabaaaacacacacbaabbcabaacbcacbacbacbabcbacbabbabbbabbccbbaacabbacacacbbabaccaabbaabbaacccaabababacbabacabbabacbaacabbcbcccacacbccabbaabbccbbbaaa,234,0.575154000,0.005921000,575.154,5.921
aacbcabcbaaabaaaabbbbabcbcab,28,0.001355000,0.000138000,1.355,0.138
bbcacbacaccbacbcaabbcabbbbbcaccccccabcbbaabaaaacaabcbccabacaacaaaccabbabcabccbacbacbbcacbacbbbbbcaccabbcaaacbcbccaaaacbb,120,0.083820000,0.001626000,83.820,1.626
